序号,章节,章节代码,源行号,说话人代码,说话人,类型,英文原文,中文译文
9694,第三幕·场景1,a3s1,779,,,旁白,"I leave in good spirits, and I catch Amicus's tail wagging more than it usually does.",我兴高采烈地离开了，还有，我捕捉到Amicus的尾巴比平时摇得更厉害些。
9695,第三幕·场景1,a3s1,780,,,旁白,We might actually be at the end of this nightmare...,我们也许真的已经抵达噩梦的终点了...
9696,第三幕·场景1,a3s1,783,com,Computer,台词,"""[mc].""",“[mc]。”
9697,第三幕·场景1,a3s1,784,,,旁白,...,...
9698,第三幕·场景1,a3s1,785,com,Computer,台词,"""[mc].""",“[mc]。”
9699,第三幕·场景1,a3s1,786,m,主角(MC),台词,"""Huh?""",“嗯？”
9700,第三幕·场景1,a3s1,788,,,旁白,"I stare at the ceiling, wondering for a moment where I am.",我盯着天花板，想了一会儿我在哪里。
9701,第三幕·场景1,a3s1,789,com,Computer,台词,"""[mc], your presence is requested at breakfast.""",“[mc]，请你在早餐时出席。”
9702,第三幕·场景1,a3s1,790,m,主角(MC),台词,"""What?""",“什么？”
9703,第三幕·场景1,a3s1,791,,,旁白,"I try to focus, the memories of last night slowly coming back to me.",我努力集中精神，昨晚的记忆逐渐恢复过来。
9704,第三幕·场景1,a3s1,792,,,旁白,I'd returned to Virginia and Neferu having a drink to celebrate our tentative victory.,回来之后，为了庆祝我们暂定的胜利，我与Virginia和Neferu一起喝了几杯。
9705,第三幕·场景1,a3s1,793,,,旁白,"I'd joined them and maybe I had too much...it's a bit blurry, but the splitting headache is evidence enough.",也许我喝太多了...记忆有些模糊，不过这剧烈的头痛足够证明了。
9706,第三幕·场景1,a3s1,794,,,旁白,Then I remember that Com woke me up.,然后再回过神来，我就被Com叫醒了。
9707,第三幕·场景1,a3s1,795,m,主角(MC),台词,"""Wait, breakfast?""",“等等，早餐？”
9708,第三幕·场景1,a3s1,796,com,Computer,台词,"""Yes, your presence is requested immediately.""",“是的，请你立即到场。”
9709,第三幕·场景1,a3s1,797,,,旁白,"I hadn't had breakfast with the family since Amicus was imprisoned, why would they request me now?",自Amicus被囚禁以来，我就再也没有和这家人一起吃过早餐了，他们为什么现在邀请我？
9710,第三幕·场景1,a3s1,798,,,旁白,"That gets me nervous, knowing what's about to happen today.",这令我十分紧张，因为我知道今天会发生什么。
9711,第三幕·场景1,a3s1,799,,,旁白,"I look over to once again see Neferu sleeping in his bed, his fur uncharacteristically mussed up, just like yesterday morning.",我看了眼睡在床上的Neferu，他的毛异常凌乱，就和昨天早晨一样。
9712,第三幕·场景1,a3s1,800,,,旁白,"Quickly, I jump out of bed, throwing on my robes and trying to straighten out my hair as I hurry out and towards the dining room.",我飞快从床跳了下来，匆匆穿上长袍，并试图把头发理直，然后迅速向餐厅走去。
9713,第三幕·场景1,a3s1,803,,,旁白,I wonder if maybe Amicus is already out of the dungeons.,我很想知道Amicus是否已经离开地牢了。
9714,第三幕·场景1,a3s1,804,,,旁白,Maybe he's the one requesting my presence?,也许是他请我出席的？
9715,第三幕·场景1,a3s1,805,,,旁白,"But as I reach the door, I realize that's not the case.",但是，当我走到门口时，我意识到情况并非如此。
9716,第三幕·场景1,a3s1,813,,,旁白,"Virginia, Cassius, and Cato sit on the beds while Alex kneels in front of Cassius.",Virginia、Cassius还有Cato坐在床上，Alex跪在Cassius前面的位置。
9717,第三幕·场景1,a3s1,814,,,旁白,"As I walk in, I can immediately tell that something's off.",我一走进去，立马就感到有些不对劲。
9718,第三幕·场景1,a3s1,815,,,旁白,The air is tense.,气氛很紧张。
9719,第三幕·场景1,a3s1,816,,,旁白,"I come to a gradual stop, unsure of what to do as the rest of them glance up at me.",我慢慢停下，不确定该怎么做。同时，其他人都抬头看了过来。
9720,第三幕·场景1,a3s1,818,ca,Cato,台词,"""Ah, is that [mc]? How nice of you to join us. Would you care to serve us our food and drink, please?""",“啊，是[mc]么？你能来真是太好了。请为我们端上食物和酒好吗？”
9721,第三幕·场景1,a3s1,819,,,旁白,Something is very wrong here.,这里真的不太对劲。
9722,第三幕·场景1,a3s1,820,,,旁白,Did Cassius tell Cato about what happened?,Cassius把事情的经过告诉Cato了？
9723,第三幕·场景1,a3s1,821,,,旁白,"There's not much else I can do except walk over to kneel beside Alex, reaching out to begin serving the wolves.",除了走过去跪在Alex旁边，开始为那些狼服务外，我也没什么其他能做的了。
9724,第三幕·场景1,a3s1,822,,,旁白,It's completely silent as all of them just watch me fumbling around with the food.,周围一片死寂，他们都只是看着我笨手笨脚地在食物上忙活着。
9725,第三幕·场景1,a3s1,823,,,旁白,"Finally, Virginia breaks the silence.",终于，Virginia打破了沉默。
9726,第三幕·场景1,a3s1,824,v,Virginia,台词,"""Cato...is there a reason you called us all to breakfast?""",“Cato...你召集大家一起吃早餐有什么原因么？”
9727,第三幕·场景1,a3s1,825,,,旁白,Cato turns his head in Virginia's direction.,Cato把头转到了Virginia的方向。
9728,第三幕·场景1,a3s1,827,ca,Cato,台词,"""Can't I enjoy a meal with the royal siblings? I simply wanted to discuss my trip with you.""",“我不能和各位皇室的Sibling们一同用餐吗？我不过想和你们聊聊我的出行。”
9729,第三幕·场景1,a3s1,828,v,Virginia,台词,"""Oh, I see. It's just been so long since we've had a scheduled breakfast.""",“噢，原来如此。我们只是很久没有为早餐做专门安排了。”
9730,第三幕·场景1,a3s1,829,ca,Cato,台词,"""It may be a good habit to get back into, wouldn't you agree, Emperor Cassius?""",“恢复到之前也许是个好习惯，您说呢，皇帝Cassius？”
9731,第三幕·场景1,a3s1,831,c,Cassius,台词,"""Oh! Yes, definitely Cato...how was your trip?""",“哦！是啊，当然了Cato...你的出行怎么样？”
9732,第三幕·场景1,a3s1,833,ca,Cato,台词,"""Wonderful, I had the pleasure of visiting Ad Rotae. Being the entertainment capital of Adastra, I had such a good time observing the plays...despite my inability to observe.""",“好极了，我有幸参观了艾德.罗迪。作为阿达斯特拉的娱乐之都，我很享受在那里欣赏戏剧的时光...尽管我看不到。”
9733,第三幕·场景1,a3s1,834,,,旁白,Cato starts laughing loudly and I can tell why everyone's on edge.,Cato开始大笑了起来，我敢说每个人都十分不安。
9734,第三幕·场景1,a3s1,835,,,旁白,This isn't like Cato at all.,这完全不像Cato。
9735,第三幕·场景1,a3s1,836,,,旁白,"I set a plate out for Cato while Alex does the same for Cassius and while he's working on Virginia's plate, Cato shifts.",我把盘子为Cato准备好，同时，Alex也为Cassius做了同样的事。在他忙活着Virginia的盘子时，Cato换了姿势。
9736,第三幕·场景1,a3s1,838,ca,Cato,台词,"""[mc], could you hand us all our goblets? I am absolutely parched.""",“[mc]，你能把全部的酒杯都递给我们吗？我实在是太渴了。”
9737,第三幕·场景1,a3s1,839,,,旁白,"I had noticed that the goblets had already been sat out in front of each wolf, already filled with wine.",我注意到酒杯已经摆在了每只狼的面前，已经盛满了酒。
9738,第三幕·场景1,a3s1,840,,,旁白,"Carefully, I hand Cato his goblet, then turn and reach for Cassius's.",我小心地把Cato的酒杯递给他，然后转身去拿Cassius的。
9739,第三幕·场景1,a3s1,842,,,旁白,"""{i}Fear not...these are the events that shall follow...{/i}""",“{i}无需恐惧...这些都是应当遵循的...{/i}”
9740,第三幕·场景1,a3s1,843,,,旁白,"I blink, and I notice Cassius staring at me, raising an eyebrow.",我眨了眨眼，然后注意到Cassius正在盯着我，翘着一条眉毛。
9741,第三幕·场景1,a3s1,844,,,旁白,"I hold out the goblet, and my fingers twitch, but I keep a stubborn grip.","我向他递出酒杯, 手指有点发抖，但我尽力控制住自己。"
9742,第三幕·场景1,a3s1,845,,,旁白,I shake my head and push the goblet into his paw.,我摇摇头，把酒杯放进他的爪子里。
9743,第三幕·场景1,a3s1,846,,,旁白,"I'm about to grab Virginia's, but Alex has already finished her plate and hands her her goblet as well.",我正要去拿Virginia的，不过Alex已经为她准备好了盘子，并把酒杯递了过去。
9744,第三幕·场景1,a3s1,847,,,旁白,"For a while, the wolves eat and drink in silence.",狼在沉默中吃喝了一段时间。
9745,第三幕·场景1,a3s1,848,,,旁白,At least Virginia and Cassius do.,至少Virginia和Cassius是。
9746,第三幕·场景1,a3s1,849,,,旁白,"I notice Cato not touching his food at all, simply watching the rest of us.",我发觉Cato完全没有碰他的食物，只是看着其他人。
9747,第三幕·场景1,a3s1,850,,,旁白,Cassius lets out a loud cough.,Cassius大声咳了几下。
9748,第三幕·场景1,a3s1,851,,,旁白,Alex sets a paw on his leg in concern.,Alex关心地把一只爪子放在他的腿上。
9749,第三幕·场景1,a3s1,853,c,Cassius,台词,"""Sorry, something in my throat.""",“不好意思，喉咙里有什么东西。”
9750,第三幕·场景1,a3s1,854,,,旁白,He takes another drink of his wine.,他又喝了一口酒。
9751,第三幕·场景1,a3s1,855,,,旁白,"""{i}Keep your mind and heart open, great ape...You shall receive guidance...{/i}""",“{i}敞开你的心扉，猿类...你将得到指引...{/i}”
9752,第三幕·场景1,a3s1,856,,,旁白,"My vision flashes and the tension somehow builds, and I know now that something terrible is about to happen.",幻觉一闪而过，紧张的气氛不知何故积聚了起来。我知道，现在，可怕的事情即将发生了。
9753,第三幕·场景1,a3s1,857,ca,Cato,台词,"""So, Cassius. I hear you have an announcement to make this morning.""",“那么，Cassius。我听说您今早有一项宣告。”
9754,第三幕·场景1,a3s1,861,,,旁白,The entire room freezes as the wolves stop eating and Alex stops serving.,狼们停止了进食、Alex停止了侍奉、整个房间都冻住了。
9755,第三幕·场景1,a3s1,862,,,旁白,"I sit there on my knees, trying to keep my breathing even, trying to deal with feeling like I have voices in my head, and with Cato apparently discovering our plan at the same time.",我跪在那里，努力保持平稳的呼吸，努力处理头脑中存在的声音。另一方面，Cato显然发现了我们的计划。
9756,第三幕·场景1,a3s1,863,,,旁白,Cassius finally speaks...or tries to.,Cassius终于开口了...或者说尝试开口。
9757,第三幕·场景1,a3s1,865,c,Cassius,台词,"""I—""",“我-”
9758,第三幕·场景1,a3s1,867,,,旁白,"He coughs again, harder this time.",他再次咳嗽起来，这一次更厉害。
9759,第三幕·场景1,a3s1,869,c,Cassius,台词,"""I—""",“我-”
9760,第三幕·场景1,a3s1,870,,,旁白,"I notice him starting to shake, and Alex again puts a paw on his leg.",我看到他开始摇晃，Alex又将爪子放在了他的腿上。
9761,第三幕·场景1,a3s1,872,al,Alexios,台词,"""Cassius...Cassius, what's wrong?""",“Cassius...Cassius，怎么了？”
9762,第三幕·场景1,a3s1,873,ca,Cato,台词,"""Yes, what's wrong Cassius? Don't you have a speech to give this morning? You might have to postpone it if you have a cough.""",“是啊，怎么了，Cassius？今早不是还要演讲吗？如果患了咳嗽，您可能不得不推迟了。”
9763,第三幕·场景1,a3s1,874,,,旁白,"Cassius suddenly sits up, trembling.",Cassius突然坐了起来，浑身颤抖。
